node_id	gene_symbol
4853	SEP-06
4854	SEP-14
4855	SERBP1
4856	SERINC1
4857	SERINC2
4858	SERP1
4859	SERPINB12
4860	SERPINB2
4861	SERPINB5
4862	SERPINB6
4863	SERPINB7
4864	SERPINB8
4865	SERPINE1
4866	SERPINF2
4867	SERPINH1
4868	SERTAD1
4869	SESN1
4870	SESN2
4871	SESTD1
4872	SET
4873	SETD1A
4874	SETD5
4875	SETDB1
4876	SETMAR
4877	SETP10
4878	SETX
4879	SEZ6L
4880	SF1
4881	SF3A1
4882	SF3A2
4883	SF3A3
4884	SF3B1
4885	SF3B2
4886	SF3B3
4887	SF3B6
4888	SFI1
4889	SFMBT2
4890	SFN
4891	SFPQ
4892	SFRP5
4893	SFTPB
4894	SFTPC
4895	SFTPD
4896	SFXN2
4897	SFXN4
4898	SGCA
4899	SGCB
4900	SGF29
4901	SGIP1
4902	SGK1
4903	SGK2
4904	SGMS1
4905	SGMS2
4906	SGO1
4907	SGPL1
4908	SGPP1
4909	SGSH
4910	SGSM2
4911	SGSM3
4912	SGTA
4913	SH2B1
4914	SH2D3A
4915	SH2D3C
4916	SH2D4A
4917	SH3BGRL3
4918	SH3D19
4919	SH3GL1
4920	SH3GLB1
4921	SH3PXD2B
4922	SH3RF1
4923	SH3RF2
4924	SH3TC2
4925	SHB
4926	SHC1
4927	SHCBP1
4928	SHCBP1L
4929	SHE
4930	SHISA5
4931	SHKBP1
4932	SHPK
4933	SHPRH
4934	SHROOM3
4935	SHTN1
4936	SIAH2
4937	SIDT1
4938	SIGIRR
4939	SIGLEC1
4940	SIGLEC7
4941	SIGLEC8
4942	SIGMAR1
4943	SIKE1
4944	SIL1
4945	SIN3A
4946	SIN3B
4947	SIPA1
4948	SIRPA
4949	SIRT1
4950	SIT1
4951	SIVA1
4952	SIX3
4953	SKAP1
4954	SKI
4955	SKIV2L2
4956	SKP1
4957	SKP2
4958	SLA
4959	SLAMF1
4960	SLAMF6
4961	SLBP
4962	SLC10A3
4963	SLC11A2
4964	SLC12A1
4965	SLC12A4
4966	SLC12A9
4967	SLC13A1
4968	SLC13A4
4969	SLC15A3
4970	SLC16A10
4971	SLC16A5
4972	SLC17A7
4973	SLC19A1
4974	SLC1A4
4975	SLC22A1
4976	SLC22A13
4977	SLC22A18
4978	SLC22A2
4979	SLC22A4
4980	SLC22A6
4981	SLC22A7
4982	SLC22A8
4983	SLC24A3
4984	SLC25A1
4985	SLC25A10
4986	SLC25A11
4987	SLC25A12
4988	SLC25A15
4989	SLC25A19
4990	SLC25A2
4991	SLC25A26
4992	SLC25A28
4993	SLC25A32
4994	SLC25A33
4995	SLC25A36
4996	SLC25A37
4997	SLC25A38
4998	SLC25A40
4999	SLC25A44
5000	SLC26A6
5001	SLC26A8
5002	SLC28A1
5003	SLC29A1
5004	SLC29A2
5005	SLC2A1
5006	SLC2A2
5007	SLC30A2
5008	SLC30A3
5009	SLC30A5
5010	SLC33A1
5011	SLC35A2
5012	SLC35A3
5013	SLC35A5
5014	SLC35B1
5015	SLC35B4
5016	SLC35C2
5017	SLC35D2
5018	SLC35G2
5019	SLC36A4
5020	SLC37A1
5021	SLC37A4
5022	SLC38A10
5023	SLC38A2
5024	SLC38A4
5025	SLC38A6
5026	SLC39A1
5027	SLC39A13
5028	SLC39A3
5029	SLC39A4
5030	SLC39A7
5031	SLC43A3
5032	SLC44A3
5033	SLC4A1
5034	SLC50A1
5035	SLC6A16
5036	SLC7A11
5037	SLC7A3
5038	SLC7A5
5039	SLC9A3
5040	SLC9A7
5041	SLC9B2
5042	SLCO1B3
5043	SLCO1C1
5044	SLFN11
5045	SLFN5
5046	SLIT3
5047	SLITRK2
5048	SLITRK5
5049	SLK
5050	SLPI
5051	SLTM
5052	SLU7
5053	SLX4
5054	SMAD2
5055	SMAD3
5056	SMAD4
5057	SMAD6
5058	SMAGP
5059	SMARCA1
5060	SMARCA2
5061	SMARCA4
5062	SMARCAL1
5063	SMARCB1
5064	SMARCC1
5065	SMARCC2
5066	SMARCD2
5067	SMARCE1
5068	SMC1A
5069	SMC2
5070	SMC3
5071	SMC4
5072	SMC6
5073	SMCHD1
5074	SMCO4
5075	SMG5
5076	SMG6
5077	SMG7
5078	SMIM14
5079	SMIM7
5080	SMIM8
5081	SMN1
5082	SMNDC1
5083	SMO
5084	SMPD1
5085	SMPD2
5086	SMPDL3B
5087	SMR3A
5088	SMR3B
5089	SMU1
5090	SMUG1
5091	SMURF2
5092	SNAI2
5093	SNAP23
5094	SNAP29
5095	SNAPC1
5096	SNAPC4
5097	SNCA
5098	SND1
5099	SNHG1
5100	SNHG4
5101	SNHG7
5102	SNIP1
5103	SNORA25
5104	SNORA72
5105	SNRK
5106	SNRNP200
5107	SNRNP25
5108	SNRNP35
5109	SNRNP40
5110	SNRNP70
5111	SNRPA
5112	SNRPA1
5113	SNRPC
5114	SNRPD1
5115	SNRPD2
5116	SNRPD3
5117	SNRPF
5118	SNRPN
5119	SNTA1
5120	SNTB2
5121	SNTN
5122	SNUPN
5123	SNW1
5124	SNX1
5125	SNX10
5126	SNX12
5127	SNX13
5128	SNX2
5129	SNX21
5130	SNX24
5131	SNX33
5132	SNX4
5133	SNX7
5134	SOAT1
5135	SOCS2
5136	SOCS4
5137	SOD1
5138	SOD2
5139	SORBS1
5140	SOS2
5141	SOX10
5142	SOX13
5143	SOX21
5144	SOX4
5145	SOX9
5146	SP1
5147	SP100
5148	SP110
5149	SP3
5150	SP4
5151	SP6
5152	SPACA7
5153	SPAG5
5154	SPAG8
5155	SPAG9
5156	SPARC
5157	SPAST
5158	SPATA17
5159	SPATA20
5160	SPATA21
5161	SPATA2L
5162	SPATA3
5163	SPATA5
5164	SPATA6L
5165	SPATA9
5166	SPC24
5167	SPCS2
5168	SPDYA
5169	SPECC1
5170	SPEN
5171	SPHK1
5172	SPHK2
5173	SPI1
5174	SPIB
5175	SPIDR
5176	SPIN1
5177	SPINK14
5178	SPINK2
5179	SPINT1
5180	SPINT2
5181	SPOCK1
5182	SPON1
5183	SPOUT1
5184	SPPL2B
5185	SPR
5186	SPRED1
5187	SPRR4
5188	SPRY2
5189	SPSB3
5190	SPTB
5191	SPTBN5
5192	SPTLC1
5193	SPTLC3
5194	SPTY2D1
5195	SQOR
5196	SQSTM1
5197	SRA1
5198	SRC
5199	SRCAP
5200	SRD5A1
5201	SRD5A3
5202	SREBF2
5203	SRGAP1
5204	SRI
5205	SRM
5206	SRMS
5207	SRP14
5208	SRP54
5209	SRP68
5210	SRP72
5211	SRP9
5212	SRPK1
5213	SRPK3
5214	SRPX
5215	SRPX2
5216	SRR
5217	SRRM1
5218	SRRT
5219	SRSF1
5220	SRSF8
5221	SRSF9
5222	SRXN1
5223	SS18L2
5224	SSB
5225	SSBP1
5226	SSH1
5227	SSH2
5228	SSH3
5229	SSNA1
5230	SSR3
5231	SSRP1
5232	SST
5233	SSTR4
5234	SSX1
5235	ST14
5236	ST18
5237	ST5
5238	ST6GALNAC1
5239	ST6GALNAC2
5240	ST6GALNAC5
5241	ST7
5242	ST8SIA3
5243	STAG1
5244	STAG2
5245	STAG3
5246	STAMBP
5247	STAR
5248	STARD10
5249	STARD13
5250	STARD6
5251	STARD7
5252	STAT1
5253	STAT3
5254	STAT4
5255	STATH
5256	STAU2
5257	STEAP1
5258	STEAP4
5259	STIL
5260	STIM2
5261	STIP1
5262	STK10
5263	STK11
5264	STK17A
5265	STK17B
5266	STK24
5267	STK3
5268	STK33
5269	STK39
5270	STMN1
5271	STOML2
5272	STRADA
5273	STRADB
5274	STRAP
5275	STRN3
5276	STRN4
5277	STT3A
5278	STUB1
5279	STX10
5280	STX19
5281	STX2
5282	STX3
5283	STX8
5284	STXBP2
5285	STXBP3
5286	STYK1
5287	STYXL1
5288	SUB1
5289	SUCLA2
5290	SUDS3
5291	SUGP1
5292	SULF1
5293	SULT1A2
5294	SULT1B1
5295	SULT2B1
5296	SULT4A1
5297	SULT6B1
5298	SUMO1
5299	SUMO3
5300	SUN1
5301	SUN5
5302	SUPT20H
5303	SUPT4H1
5304	SUPT5H
5305	SUPT6H
5306	SURF1
5307	SURF2
5308	SURF4
5309	SURF6
5310	SUV39H1
5311	SUV39H2
5312	SUZ12
5313	SV2B
5314	SVEP1
5315	SVIL
5316	SWAP70
5317	SYCE2
5318	SYCN
5319	SYCP1
5320	SYDE1
5321	SYMPK
5322	SYNCRIP
5323	SYNGR2
5324	SYNJ1
5325	SYNJ2BP
5326	SYNM
5327	SYNRG
5328	SYPL2
5329	SYT11
5330	SYT14
5331	SYT16
5332	SYTL1
5333	SYTL2
5334	TAAR9
5335	TAB2
5336	TACC2
5337	TACC3
5338	TACO1
5339	TACR1
5340	TACSTD2
5341	TADA1
5342	TADA2A
5343	TAF1
5344	TAF10
5345	TAF12
5346	TAF15
5347	TAF1A
5348	TAF1C
5349	TAF1D
5350	TAF2
5351	TAF4B
5352	TAF5
5353	TAF5L
5354	TAF6
5355	TAF8
5356	TAF9
5357	TAOK1
5358	TAOK2
5359	TAOK3
5360	TAP1
5361	TAP2
5362	TAPBP
5363	TAPT1
5364	TARBP2
5365	TARDBP
5366	TARS2
5367	TAS1R1
5368	TAS1R2
5369	TAS2R14
5370	TAS2R62P
5371	TAS2R8
5372	TAS2R9
5373	TAX1BP1
5374	TAZ
5375	TBC1D1
5376	TBC1D10B
5377	TBC1D12
5378	TBC1D13
5379	TBC1D2
5380	TBC1D31
5381	TBC1D5
5382	TBC1D8B
5383	TBC1D9B
5384	TBCCD1
5385	TBCD
5386	TBCE
5387	TBK1
5388	TBL1X
5389	TBL1XR1
5390	TBL3
5391	TBP
5392	TBRG4
5393	TBX20
5394	TC2N
5395	TCAF1
5396	TCAF2
5397	TCAP
5398	TCEAL1
5399	TCEAL4
5400	TCEAL8
5401	TCEAL9
5402	TCEANC2
5403	TCERG1
5404	TCF19
5405	TCF20
5406	TCF21
5407	TCF3
5408	TCF7L2
5409	TCHHL1
5410	TCL1A
5411	TCL6
5412	TCOF1
5413	TCP1
5414	TCTE1
5415	TCTE3
5416	TDG
5417	TDP1
5418	TDP2
5419	TDRKH
5420	TEAD1
5421	TEAD2
5422	TEAD3
5423	TEF
5424	TELO2
5425	TERF1
5426	TERF2
5427	TERF2IP
5428	TESC
5429	TESK1
5430	TESMIN
5431	TEX10
5432	TEX43
5433	TFAP2B
5434	TFAP2E
5435	TFB2M
5436	TFCP2
5437	TFCP2L1
5438	TFDP1
5439	TFG
5440	TFIP11
5441	TFPI
5442	TFPI2
5443	TGFB1
5444	TGFB1I1
5445	TGFBI
5446	TGIF2
5447	TGM2
5448	TGM5
5449	THAP1
5450	THAP10
5451	THAP11
5452	THAP7
5453	THBS1
5454	THOC1
5455	THOC2
5456	THOC6
5457	THOC7
5458	THOP1
5459	THPO
5460	THRA
5461	THRSP
5462	THUMPD1
5463	THUMPD2
5464	THUMPD3
5465	THY1
5466	THYN1
5467	TIA1
5468	TIAL1
5469	TICRR
5470	TIFA
5471	TIMELESS
5472	TIMM17A
5473	TIMM17B
5474	TIMM22
5475	TIMM44
5476	TIMM8A
5477	TIMM8B
5478	TIMP2
5479	TINAGL1
5480	TIPARP
5481	TJP1
5482	TJP3
5483	TK1
5484	TK2
5485	TLCD1
5486	TLCD2
5487	TLDC1
5488	TLE1
5489	TLK1
5490	TLK2
5491	TLN1
5492	TLR6
5493	TM4SF1
5494	TM9SF1
5495	TM9SF2
5496	TM9SF4
5497	TMBIM6
5498	TMC4
5499	TMC5
5500	TMC6
5501	TMC8
5502	TMCC3
5503	TMCO1
5504	TMCO3
5505	TMCO5A
5506	TMED10
5507	TMED2
5508	TMED3
5509	TMED5
5510	TMED8
5511	TMED9
5512	TMEFF1
5513	TMEM102
5514	TMEM106B
5515	TMEM109
5516	TMEM110
5517	TMEM115
5518	TMEM117
5519	TMEM120A
5520	TMEM125
5521	TMEM126A
5522	TMEM126B
5523	TMEM133
5524	TMEM134
5525	TMEM135
5526	TMEM138
5527	TMEM139
5528	TMEM144
5529	TMEM150A
5530	TMEM158
5531	TMEM161A
5532	TMEM165
5533	TMEM169
5534	TMEM17
5535	TMEM177
5536	TMEM184A
5537	TMEM184B
5538	TMEM186
5539	TMEM19
5540	TMEM199
5541	TMEM200A
5542	TMEM203
5543	TMEM206
5544	TMEM208
5545	TMEM212
5546	TMEM213
5547	TMEM214
5548	TMEM222
5549	TMEM223
5550	TMEM230
5551	TMEM248
5552	TMEM259
5553	TMEM268
5554	TMEM30A
5555	TMEM30B
5556	TMEM33
5557	TMEM39B
5558	TMEM42
5559	TMEM43
5560	TMEM45B
5561	TMEM5
5562	TMEM51
5563	TMEM59
5564	TMEM61
5565	TMEM69
5566	TMEM70
5567	TMEM86B
5568	TMEM8A
5569	TMEM94
5570	TMEM95
5571	TMEM97
5572	TMPO
5573	TMPRSS13
5574	TMPRSS4
5575	TMPRSS6
5576	TMUB2
5577	TMX1
5578	TNF
5579	TNFAIP1
5580	TNFAIP2
5581	TNFAIP3
5582	TNFAIP8
5583	TNFAIP8L2
5584	TNFRSF10A
5585	TNFRSF10B
5586	TNFRSF10D
5587	TNFRSF11B
5588	TNFRSF18
5589	TNFRSF19
5590	TNFRSF1A
5591	TNFRSF1B
5592	TNFRSF21
5593	TNFRSF25
5594	TNFRSF6B
5595	TNFRSF9
5596	TNFSF12
5597	TNFSF15
5598	TNFSF18
5599	TNFSF8
5600	TNIK
5601	TNIP1
5602	TNK1
5603	TNK2
5604	TNKS
5605	TNKS1BP1
5606	TNNI3K
5607	TNNT3
5608	TNP1
5609	TNP2
5610	TNPO2
5611	TNR
5612	TNRC6B
5613	TNRC6C
5614	TNS1
5615	TNS3
5616	TNS4
5617	TNXB
5618	TOB1
5619	TOE1
5620	TOGARAM1
5621	TOLLIP
5622	TOM1L2
5623	TOMM20
5624	TOMM22
5625	TOMM34
5626	TOMM40
5627	TOMM6
5628	TOMM70
5629	TONSL
5630	TOP1
5631	TOP2A
5632	TOP2B
5633	TOP3A
5634	TOP3B
5635	TOPBP1
5636	TOPORS
5637	TOR1AIP1
5638	TOX4
5639	TP53
5640	TP53AIP1
5641	TP53BP1
5642	TP53BP2
5643	TP53I3
5644	TP53INP1
5645	TP53RK
5646	TP63
5647	TP73
5648	TP73-AS1
5649	TPBG
5650	TPCN1
5651	TPH1
5652	TPM1
5653	TPP2
5654	TPR
5655	TPRKB
5656	TPSAB1
5657	TPST1
5658	TPX2
5659	TRA2A
5660	TRA2B
5661	TRABD
5662	TRADD
5663	TRAF1
5664	TRAF2
5665	TRAF3
5666	TRAF3IP3
5667	TRAF4
5668	TRAF5
5669	TRAIP
5670	TRAK2
5671	TRAM1
5672	TRAM2
5673	TRAP1
5674	TRAPPC1
5675	TRAPPC13
5676	TRAPPC2L
5677	TRAPPC5
5678	TRAPPC6B
5679	TRAT1
5680	TREML4
5681	TRERF1
5682	TREX2
5683	TRIB3
5684	TRIM15
5685	TRIM16
5686	TRIM16L
5687	TRIM21
5688	TRIM22
5689	TRIM23
5690	TRIM24
5691	TRIM27
5692	TRIM28
5693	TRIM29
5694	TRIM3
5695	TRIM33
5696	TRIM35
5697	TRIM36
5698	TRIM37
5699	TRIM39
5700	TRIM40
5701	TRIM41
5702	TRIM44
5703	TRIM46
5704	TRIM49
5705	TRIM49B
5706	TRIM52
5707	TRIM72
5708	TRIOBP
5709	TRIP11
5710	TRIP12
5711	TRIP13
5712	TRIP6
5713	TRMO
5714	TRMT1
5715	TRMT10C
5716	TRMT11
5717	TRMT12
5718	TRMT13
5719	TRMT1L
5720	TRMT2A
5721	TRMT5
5722	TRMT61A
5723	TRMU
5724	TRNAU1AP
5725	TRNT1
5726	TROAP
5727	TROVE2
5728	TRPC4
5729	TRPC7
5730	TRPM2
5731	TRPM4
5732	TRPM5
5733	TRPS1
5734	TRRAP
5735	TRUB2
5736	TSC2
5737	TSEN2
5738	TSEN54
5739	TSG101
5740	TSHB
5741	TSKS
5742	TSKU
5743	TSN
5744	TSNAX
5745	TSPAN1
5746	TSPAN13
5747	TSPAN15
5748	TSPAN3
5749	TSPO
5750	TSPO2
5751	TSPY26P
5752	TSPYL5
5753	TSR3
5754	TSSK1B
5755	TSSK3
5756	TST
5757	TSTA3
5758	TSTD1
5759	TSTD2
5760	TTBK2
5761	TTC21B
5762	TTC22
5763	TTC28
5764	TTC3
5765	TTC37
5766	TTC39A
5767	TTC39C
5768	TTC7B
5769	TTF1
5770	TTK
5771	TTLL3
5772	TTLL5
5773	TTLL6
5774	TTLL8
5775	TTPAL
5776	TTTY13
5777	TTTY6
5778	TUBA1A
5779	TUBA1B
5780	TUBA3D
5781	TUBAL3
5782	TUBB
5783	TUBB1
5784	TUBB3
5785	TUBB4A
5786	TUBB4B
5787	TUBB6
5788	TUBD1
5789	TUBE1
5790	TUBGCP3
5791	TUBGCP4
5792	TUBGCP5
5793	TUFT1
5794	TUT1
5795	TWF1
5796	TWIST1
5797	TWNK
5798	TWSG1
5799	TXLNA
5800	TXLNGY
5801	TXNDC16
5802	TXNL1
5803	TXNL4A
5804	TXNRD1
5805	TYK2
5806	TYMP
5807	TYMS
5808	TYRO3
5809	TYW1
5810	U2AF1
5811	U2AF1L4
5812	U2AF2
5813	UBA1
5814	UBA2
5815	UBA3
5816	UBA5
5817	UBA52
5818	UBA6
5819	UBA7
5820	UBAC2
5821	UBAP2L
5822	UBC
5823	UBE2A
5824	UBE2B
5825	UBE2C
5826	UBE2D1
5827	UBE2D2
5828	UBE2D3
5829	UBE2D4
5830	UBE2E1
5831	UBE2E2
5832	UBE2E3
5833	UBE2F
5834	UBE2G1
5835	UBE2G2
5836	UBE2H
5837	UBE2I
5838	UBE2J1
5839	UBE2J2
5840	UBE2K
5841	UBE2L3
5842	UBE2L6
5843	UBE2M
5844	UBE2N
5845	UBE2NL
5846	UBE2O
5847	UBE2Q1
5848	UBE2Q2
5849	UBE2QL1
5850	UBE2R2
5851	UBE2S
5852	UBE2T
5853	UBE2U
5854	UBE2V1
5855	UBE2V2
5856	UBE2W
5857	UBE2Z
5858	UBE3A
5859	UBE3B
5860	UBE3C
5861	UBE4B
5862	UBL4A
5863	UBN1
5864	UBN2
5865	UBQLN2
5866	UBQLN3
5867	UBR4
5868	UBR5
5869	UBR7
5870	UBTD1
5871	UBTF
5872	UBXN1
5873	UBXN2A
5874	UBXN4
5875	UBXN6
5876	UBXN7
5877	UBXN8
5878	UCHL1
5879	UCHL5
5880	UCK1
5881	UCP2
5882	UEVLD
5883	UFC1
5884	UFD1
5885	UFSP1
5886	UGCG
5887	UGP2
5888	UGT1A1
5889	UGT1A3
5890	UGT1A7
5891	UGT3A1
5892	UHMK1
5893	UHRF2
5894	UIMC1
5895	ULBP2
5896	ULK2
5897	UMOD
5898	UMPS
5899	UNC13B
5900	UNC13C
5901	UNC45A
5902	UNC80
5903	UNG
5904	UNKL
5905	UPF1
5906	UPF2
5907	UPF3A
5908	UPF3B
5909	UPP1
5910	UQCR10
5911	UQCR11
5912	UQCRB
5913	UQCRC2
5914	URI1
5915	URM1
5916	USF2
5917	USO1
5918	USP1
5919	USP10
5920	USP11
5921	USP14
5922	USP15
5923	USP21
5924	USP22
5925	USP25
5926	USP28
5927	USP3
5928	USP30
5929	USP33
5930	USP34
5931	USP36
5932	USP37
5933	USP38
5934	USP39
5935	USP42
5936	USP43
5937	USP47
5938	USP48
5939	USP49
5940	USP6
5941	USP7
5942	USP8
5943	USP9X
5944	USP9Y
5945	USPL1
5946	UTP11
5947	UTP14A
5948	UTP15
5949	UTP18
5950	UTP23
5951	UTP4
5952	UTP6
5953	UTS2
5954	VAMP3
5955	VAMP5
5956	VAMP7
5957	VANGL1
5958	VAPA
5959	VAV1
5960	VAV3
5961	VBP1
5962	VCL
5963	VCP
5964	VDAC1
5965	VDAC3
5966	VDR
5967	VEGFC
5968	VGLL1
5969	VGLL2
5970	VHL
5971	VIM
5972	VIPR1
5973	VIPR2
5974	VKORC1
5975	VMP1
5976	VN1R5
5977	VNN1
5978	VPS13C
5979	VPS26A
5980	VPS26B
5981	VPS33A
5982	VPS33B
5983	VPS37B
5984	VPS4A
5985	VPS51
5986	VPS53
5987	VPS72
5988	VPS8
5989	VRK1
5990	VRK2
5991	VRK3
5992	VSIG10
5993	VSIG4
5994	VTA1
5995	VTI1A
5996	VTI1B
5997	VWA3A
5998	VWA5B1
5999	WAC
6000	WAPL
6001	WAS
6002	WASH3P
6003	WASHC4
6004	WBP11
6005	WBP11P1
6006	WBP4
6007	WDCP
6008	WDHD1
6009	WDR1
6010	WDR13
6011	WDR18
6012	WDR19
6013	WDR20
6014	WDR3
6015	WDR33
6016	WDR36
6017	WDR37
6018	WDR4
6019	WDR43
6020	WDR44
6021	WDR45
6022	WDR46
6023	WDR47
6024	WDR48
6025	WDR5
6026	WDR61
6027	WDR62
6028	WDR7
6029	WDR74
6030	WDR76
6031	WDR77
6032	WDR82
6033	WDR83
6034	WDR90
6035	WDR97
6036	WDSUB1
6037	WDTC1
6038	WEE1
6039	WFDC12
6040	WIPF2
6041	WNK3
6042	WNK4
6043	WNT5A
6044	WNT7B
6045	WNT9A
6046	WRAP53
6047	WRN
6048	WRNIP1
6049	WTAP
6050	WWC1
6051	WWC2
6052	WWC2-AS2
6053	WWC3
6054	WWOX
6055	WWP1
6056	WWTR1
6057	XAB2
6058	XAGE3
6059	XBP1
6060	XIAP
6061	XK
6062	XKR6
6063	XKRY
6064	XPA
6065	XPC
6066	XPNPEP1
6067	XPO1
6068	XPO4
6069	XPO5
6070	XPO7
6071	XPOT
6072	XPR1
6073	XRCC1
6074	XRCC2
6075	XRCC3
6076	XRCC4
6077	XRCC5
6078	XRCC6
6079	XRN1
6080	XYLB
6081	YAF2
6082	YAP1
6083	YARS
6084	YARS2
6085	YBEY
6086	YBX1
6087	YBX2
6088	YEATS2
6089	YEATS4
6090	YES1
6091	YIPF2
6092	YIPF4
6093	YIPF5
6094	YKT6
6095	YLPM1
6096	YME1L1
6097	YPEL1
6098	YTHDC1
6099	YTHDC2
6100	YTHDF1
6101	YTHDF2
6102	YWHAB
6103	YWHAE
6104	YWHAH
6105	YWHAZ
6106	YY1
6107	YY1AP1
6108	ZAN
6109	ZBED4
6110	ZBED8
6111	ZBTB1
6112	ZBTB11
6113	ZBTB16
6114	ZBTB17
6115	ZBTB26
6116	ZBTB32
6117	ZBTB33
6118	ZBTB34
6119	ZBTB39
6120	ZBTB4
6121	ZBTB44
6122	ZBTB48
6123	ZBTB5
6124	ZBTB6
6125	ZBTB7A
6126	ZBTB8OS
6127	ZBTB9
6128	ZC3H10
6129	ZC3H12B
6130	ZC3H13
6131	ZC3H14
6132	ZC3H15
6133	ZC3H18
6134	ZC3H3
6135	ZC3H4
6136	ZC3H7B
6137	ZC3HAV1L
6138	ZC3HC1
6139	ZCCHC10
6140	ZCCHC11
6141	ZCCHC13
6142	ZCCHC24
6143	ZCCHC3
6144	ZCCHC4
6145	ZCCHC7
6146	ZCCHC8
6147	ZDBF2
6148	ZDHHC16
6149	ZDHHC17
6150	ZDHHC7
6151	ZDHHC9
6152	ZEB2
6153	ZFAND1
6154	ZFAND3
6155	ZFC3H1
6156	ZFP1
6157	ZFP14
6158	ZFP2
6159	ZFP28
6160	ZFP30
6161	ZFP37
6162	ZFP41
6163	ZFP62
6164	ZFP69
6165	ZFP82
6166	ZFX
6167	ZFY
6168	ZFYVE16
6169	ZFYVE21
6170	ZGPAT
6171	ZGRF1
6172	ZHX2
6173	ZIC3
6174	ZIM3
6175	ZKSCAN1
6176	ZKSCAN4
6177	ZKSCAN5
6178	ZMAT1
6179	ZMIZ2
6180	ZMYM2
6181	ZMYM4
6182	ZMYM5
6183	ZMYND19
6184	ZNF100
6185	ZNF101
6186	ZNF107
6187	ZNF112
6188	ZNF12
6189	ZNF124
6190	ZNF132
6191	ZNF134
6192	ZNF138
6193	ZNF14
6194	ZNF140
6195	ZNF142
6196	ZNF143
6197	ZNF146
6198	ZNF148
6199	ZNF154
6200	ZNF155
6201	ZNF16
6202	ZNF165
6203	ZNF174
6204	ZNF177
6205	ZNF18
6206	ZNF184
6207	ZNF189
6208	ZNF2
6209	ZNF202
6210	ZNF207
6211	ZNF212
6212	ZNF223
6213	ZNF227
6214	ZNF235
6215	ZNF24
6216	ZNF248
6217	ZNF254
6218	ZNF256
6219	ZNF260
6220	ZNF263
6221	ZNF264
6222	ZNF271P
6223	ZNF273
6224	ZNF274
6225	ZNF276
6226	ZNF280C
6227	ZNF282
6228	ZNF292
6229	ZNF304
6230	ZNF317
6231	ZNF32
6232	ZNF320
6233	ZNF324
6234	ZNF329
6235	ZNF331
6236	ZNF334
6237	ZNF335
6238	ZNF337
6239	ZNF33A
6240	ZNF345
6241	ZNF346
6242	ZNF347
6243	ZNF358
6244	ZNF37A
6245	ZNF383
6246	ZNF385D
6247	ZNF397
6248	ZNF407
6249	ZNF41
6250	ZNF415
6251	ZNF416
6252	ZNF418
6253	ZNF419
6254	ZNF420
6255	ZNF428
6256	ZNF43
6257	ZNF430
6258	ZNF443
6259	ZNF444
6260	ZNF445
6261	ZNF470
6262	ZNF473
6263	ZNF48
6264	ZNF485
6265	ZNF493
6266	ZNF500
6267	ZNF506
6268	ZNF507
6269	ZNF510
6270	ZNF511
6271	ZNF512
6272	ZNF519
6273	ZNF528
6274	ZNF542P
6275	ZNF548
6276	ZNF550
6277	ZNF551
6278	ZNF556
6279	ZNF566
6280	ZNF567
6281	ZNF568
6282	ZNF569
6283	ZNF570
6284	ZNF573
6285	ZNF574
6286	ZNF576
6287	ZNF579
6288	ZNF580
6289	ZNF581
6290	ZNF582
6291	ZNF583
6292	ZNF584
6293	ZNF589
6294	ZNF592
6295	ZNF593
6296	ZNF606
6297	ZNF608
6298	ZNF609
6299	ZNF610
6300	ZNF611
6301	ZNF614
6302	ZNF628
6303	ZNF638
6304	ZNF639
6305	ZNF644
6306	ZNF646
6307	ZNF652
6308	ZNF653
6309	ZNF654
6310	ZNF655
6311	ZNF665
6312	ZNF668
6313	ZNF669
6314	ZNF670
6315	ZNF672
6316	ZNF678
6317	ZNF682
6318	ZNF684
6319	ZNF688
6320	ZNF689
6321	ZNF69
6322	ZNF692
6323	ZNF695
6324	ZNF696
6325	ZNF7
6326	ZNF700
6327	ZNF701
6328	ZNF705E
6329	ZNF708
6330	ZNF71
6331	ZNF711
6332	ZNF74
6333	ZNF746
6334	ZNF749
6335	ZNF75A
6336	ZNF76
6337	ZNF767P
6338	ZNF768
6339	ZNF771
6340	ZNF772
6341	ZNF775
6342	ZNF776
6343	ZNF777
6344	ZNF780A
6345	ZNF780B
6346	ZNF786
6347	ZNF787
6348	ZNF789
6349	ZNF8
6350	ZNF829
6351	ZNF83
6352	ZNF831
6353	ZNF84
6354	ZNF880
6355	ZNF91
6356	ZNFX1
6357	ZNHIT1
6358	ZNHIT3
6359	ZNRD1
6360	ZNRF1
6361	ZNRF2
6362	ZNRF3
6363	ZP3
6364	ZPLD1
6365	ZPR1
6366	ZRANB2
6367	ZSCAN18
6368	ZSCAN26
6369	ZSCAN9
6370	ZSWIM1
6371	ZSWIM8
6372	ZWILCH
6373	ZXDC
6374	ZYX
6375	ZZZ3
